id,name,category,price,rating,reviews,asin,url,image,isBestSeller,boughtInLastMonth
5878,City Tote - Black,travel_tote,39.0,4.5,0,B0BVPBRXJW,https://www.amazon.com/dp/B0BVPBRXJW,https://m.media-amazon.com/images/I/41IdZgi-SFL._AC_UL320_.jpg,False,0
5879,"Wine Purse with Hidden Spout,Top Zipper Closure,Large Beach Tote Bag for Ladies,Personalized Shoulder Handbag for Travel,Party,Dinner,Gifts",travel_tote,39.99,4.6,0,B0C5JVDLF8,https://www.amazon.com/dp/B0C5JVDLF8,https://m.media-amazon.com/images/I/71gPjmMp2oL._AC_UL320_.jpg,False,100
5880,"Damero Nurse Tote Bags with Organizer Insert Bag, Medical Supplies Bags with Laptop Sleeve for Home Care Nurse, Medical Students and More, Black",travel_tote,39.99,4.7,0,B09BMNTWYX,https://www.amazon.com/dp/B09BMNTWYX,https://m.media-amazon.com/images/I/81PPYMv9KVL._AC_UL320_.jpg,False,0
5881,Waterproof Canvas Initial Beach Tote Bag with Makeup Bag Zipper Pocket Personalized Gifts for Women Her,travel_tote,25.99,4.9,0,B0CCR7C1MR,https://www.amazon.com/dp/B0CCR7C1MR,https://m.media-amazon.com/images/I/81s+r3y2a1L._AC_UL320_.jpg,False,50
5882,"Canvas Tote Bags for Women Travel Handbag Bag with Zipper Crossbody Tote Purse for School, Office, Shopping, Travel",travel_tote,26.99,4.4,0,B0C3RSG26Z,https://www.amazon.com/dp/B0C3RSG26Z,https://m.media-amazon.com/images/I/71ssHaCSQ-L._AC_UL320_.jpg,False,0
5883,"Daytripper Shoulder Bag for Women - Lightweight Everyday, Beach or Work Bag With Zipper and Inside Pocket, Carryon Bag",travel_tote,36.8,4.8,0,B07MLYFS4B,https://www.amazon.com/dp/B07MLYFS4B,https://m.media-amazon.com/images/I/71qSQmQ-bhS._AC_UL320_.jpg,False,0
5884,"Damero Nurse Utility Bag for Home Health, Nurse Work Tote Bag with Zip-Top Closure, with Laptop Sleeve for Home Care Nurse, Medical Students and More, Maroon",travel_tote,39.99,4.5,0,B0994SQ924,https://www.amazon.com/dp/B0994SQ924,https://m.media-amazon.com/images/I/71LHtxrc-0L._AC_UL320_.jpg,False,0
5885,Berkeley Convertible Tote in Repreve Eco-Twill,travel_tote,89.06,4.7,0,B0B5VXCPWV,https://www.amazon.com/dp/B0B5VXCPWV,https://m.media-amazon.com/images/I/91j13mYW6vL._AC_UL320_.jpg,False,0
5886,Kids Tote Daycare Bag - Name Tag and Zippered Top - Activities and Travel,travel_tote,19.95,4.5,0,B09LVWLHP9,https://www.amazon.com/dp/B09LVWLHP9,https://m.media-amazon.com/images/I/81XqWWe-P-L._AC_UL320_.jpg,False,50
5887,HB-28 Ladies Women Canvas Travel Weekender Bag Overnight Carry-on Duffel Tote Bag (Multicolor With Shoe Compartment),travel_tote,34.99,4.6,0,B07GN45C6C,https://www.amazon.com/dp/B07GN45C6C,https://m.media-amazon.com/images/I/81sn7JhHu0L._AC_UL320_.jpg,False,0
5888,Mesh Beach Tote Bag Women - Large Handbag Sandproof Bag with Small Purse Pool Bag - Essentials for Swimming Gym Toys,travel_tote,15.99,4.7,0,B0C3TGPYG1,https://www.amazon.com/dp/B0C3TGPYG1,https://m.media-amazon.com/images/I/81CzMPFB4VL._AC_UL320_.jpg,False,50
5889,Mesh Beach Tote Bag for Women Big Capacity Shoulder Handbags Pool Bag for Shopping Picnic Travel Essentials,travel_tote,13.88,4.7,0,B09XXY4XLK,https://www.amazon.com/dp/B09XXY4XLK,https://m.media-amazon.com/images/I/71k85NX-NYL._AC_UL320_.jpg,False,50
5890,"Collapsible Travel Tote Bag for Cruise, Beach, Shopping & Travel - Foldable & Packable into Small Pouch - Large, Lightweight, Waterproof Nylon Totes",travel_tote,14.99,4.2,0,B0792TBQMP,https://www.amazon.com/dp/B0792TBQMP,https://m.media-amazon.com/images/I/81fmL+MfOJL._AC_UL320_.jpg,False,50
5891,North Face Nuptse Tote,travel_tote,89.99,5.0,0,B0C1KP4ZPL,https://www.amazon.com/dp/B0C1KP4ZPL,https://m.media-amazon.com/images/I/410Ls6nMkEL._AC_UL320_.jpg,False,0
5892,"Clear Tote Bag, Clear Crossbody Bags for Women, Transparent Plastic Lunch Bag Large PVC Mesh Handbag Beach Bag for Sports, Travel, Stadium",travel_tote,17.99,4.4,0,B0C7WHBN8Q,https://www.amazon.com/dp/B0C7WHBN8Q,https://m.media-amazon.com/images/I/71TZyPpDWdL._AC_UL320_.jpg,False,50
5893,BeeGreen Birthday Gifts for Women w Makeup Bag Personalized Gifts for Women w Butterfly Embroidery Monogram Gifts for Women w Pocket Initial Canvas Tote Bag for Women Mother 13oz Canvas M,travel_tote,22.99,4.8,0,B0BXD92P2X,https://www.amazon.com/dp/B0BXD92P2X,https://m.media-amazon.com/images/I/71002DP4D9L._AC_UL320_.jpg,False,50
5894,"Art Handbag, Metallic Pewter",travel_tote,65.03,4.6,0,B0856MV1Y4,https://www.amazon.com/dp/B0856MV1Y4,https://m.media-amazon.com/images/I/91VHa+GxqzL._AC_UL320_.jpg,False,0
5895,"Extra Large Beach Tote Bag,Newest Multiple Pockets Waterproof bolsa de playa",travel_tote,13.99,4.4,0,B09NSS9C15,https://www.amazon.com/dp/B09NSS9C15,https://m.media-amazon.com/images/I/81bIBIrn-mL._AC_UL320_.jpg,False,50
5896,"Large Utility Tote Bag with Pockets, Compartments, and Zip Top for Teachers, Nurses, Crafts, Travel Organization (Light Blue, 14.5 x 10.5 x 6 In)",travel_tote,18.89,4.5,0,B07P7LL7QH,https://www.amazon.com/dp/B07P7LL7QH,https://m.media-amazon.com/images/I/71Kx1ZK1GdL._AC_UL320_.jpg,False,50
5897,"Canvas Wine Tote Bag With Insulated Wine Cooler Compartment. Flask Wine Purse For Women, Portable Pool & Beach Wine Carrier Tote Bag. Boating, Summer Wine Gift For Women. Champagne Gift Idea",travel_tote,49.99,4.7,0,B0B37QL4WD,https://www.amazon.com/dp/B0B37QL4WD,https://m.media-amazon.com/images/I/81ZvcEab4pL._AC_UL320_.jpg,False,0
5898,"Small Canvas Tote Bag with Pockets for Women, Cute Mini Crossbody Shoulder Bags, Casual Satchel Purse Hobo Messenger Handbag",travel_tote,23.99,4.5,0,B0BZ7P7F9S,https://www.amazon.com/dp/B0BZ7P7F9S,https://m.media-amazon.com/images/I/71TC39ovWoL._AC_UL320_.jpg,False,50
5899,"Beach Bags Waterproof Sandproof Beach Tote Pool Bag with Zipper 7 Pockets Cosmetic Bag, Large Self Standing",travel_tote,24.99,4.7,0,B09X6Y5XC2,https://www.amazon.com/dp/B09X6Y5XC2,https://m.media-amazon.com/images/I/71ao-ka3oaL._AC_UL320_.jpg,False,0
5900,"Extra Large Utility Tote Beach Bag With Hard Bottom And Top Zipper - Waterproof Oversized Bag For Shopping, Beach and Travel",travel_tote,43.99,4.6,0,B09MR7Z4BQ,https://www.amazon.com/dp/B09MR7Z4BQ,https://m.media-amazon.com/images/I/91Gpke3WRXL._AC_UL320_.jpg,False,0
5901,"Women's Art Medium Tote Bag, Lightweight Large Weekender, Travel Handbag",travel_tote,74.99,4.7,0,B0BYX3N3JJ,https://www.amazon.com/dp/B0BYX3N3JJ,https://m.media-amazon.com/images/I/81PT1T6YQFL._AC_UL320_.jpg,False,0
5902,Large Clear Tote Bags Heavy-duty Shoulder Bag Transparent Handbag Travel Beach Work Gym Stadium Approved Bags,travel_tote,25.99,4.4,0,B082M3TPL1,https://www.amazon.com/dp/B082M3TPL1,https://m.media-amazon.com/images/I/71SEta4HOsL._AC_UL320_.jpg,False,0
5903,"Funrous 12 Pcs Breast Cancer Tote Bags Bulk, Pink Ribbon Survivor Gift Bag for Women Nurse Breast Cancer Awareness Party",travel_tote,15.99,4.8,0,B0B95XY171,https://www.amazon.com/dp/B0B95XY171,https://m.media-amazon.com/images/I/81SIwbg1PZL._AC_UL320_.jpg,False,0
5904,"Blue Canvas Tote Bag | Be Still and Know Psalm 46:10 | Magnetic Closure Heavy Cotton Canvas Lined Handbag for Women, Be Still Coastal Collection",travel_tote,21.99,4.8,0,B082DJ1M44,https://www.amazon.com/dp/B082DJ1M44,https://m.media-amazon.com/images/I/818WtZ-yZJL._AC_UL320_.jpg,False,0
5905,"Beach Mesh Tote Bag, Casual Tote Bag Hobo for Women Foldable 23L Shoulder Handbag Bag Pool Swimming Bag Accessories",travel_tote,9.99,4.2,0,B0BYYYY5DQ,https://www.amazon.com/dp/B0BYYYY5DQ,https://m.media-amazon.com/images/I/81C0xjMvteL._AC_UL320_.jpg,False,100
5906,Tallit and Tefillin Travel Rain Proof Tote Bag טלית ותפילין Carry Handle And shoulder strap,travel_tote,29.99,4.7,0,B07T16N8J1,https://www.amazon.com/dp/B07T16N8J1,https://m.media-amazon.com/images/I/61MJS1F2cbL._AC_UL320_.jpg,False,0
5907,"Mesh Beach Tote Womens Shoulder Handbag, Women Foldable MAX 23L Casual Tote Bag Hobo Bag For Beach Picnic Vacation",travel_tote,19.98,4.5,0,B09WDJ2MKV,https://www.amazon.com/dp/B09WDJ2MKV,https://m.media-amazon.com/images/I/81selG5beML._AC_UL320_.jpg,False,100
5908,Women's Recycled Lighten Up Reactive Tote Travel Bag,travel_tote,130.0,3.7,0,B07VDDKTS2,https://www.amazon.com/dp/B07VDDKTS2,https://m.media-amazon.com/images/I/81iPZmu+G2L._AC_UL320_.jpg,False,0
5909,Tote Travel Bag Mickey and Minnie Mouse Print,travel_tote,25.99,4.7,0,B08GHBR3NT,https://www.amazon.com/dp/B08GHBR3NT,https://m.media-amazon.com/images/I/91XDb9pRBlL._AC_UL320_.jpg,False,0
5910,"Beach Tote Bags - Gifts for Women, Weekender Travel Bag, Tote Bag for Women",travel_tote,5.99,4.6,0,B08RRYH2ZG,https://www.amazon.com/dp/B08RRYH2ZG,https://m.media-amazon.com/images/I/71RUmsZZvWL._AC_UL320_.jpg,False,50
5911,Clear Bag Stadium Approved 2Pcs Clear Bags for Women with Shoulder Strap Waterproof Transparent Tote Bag for Work,travel_tote,9.99,4.5,0,B09PD99WJL,https://www.amazon.com/dp/B09PD99WJL,https://m.media-amazon.com/images/I/71JrzSn5VfL._AC_UL320_.jpg,False,50
5912,Mesh Beach Bag - Lightweight Tote Bag For Toys & Vacation Essentials,travel_tote,11.95,4.7,0,B0929J6SSP,https://www.amazon.com/dp/B0929J6SSP,https://m.media-amazon.com/images/I/91m0ekj1reL._AC_UL320_.jpg,False,50
5913,Cotton Deluxe Vera Tote Bag,travel_tote,90.0,4.8,0,B0BM567VWQ,https://www.amazon.com/dp/B0BM567VWQ,https://m.media-amazon.com/images/I/81Om-W+7u1L._AC_UL320_.jpg,False,0
5914,Large Tote Beach Bag Waterproof Sandproof Beach Pool bag with Zipper & Wet Pockets Shoulder Bag Travel Teacher Grocery,travel_tote,24.99,4.7,0,B0C39VX67S,https://www.amazon.com/dp/B0C39VX67S,https://m.media-amazon.com/images/I/81wc+lmVRgL._AC_UL320_.jpg,False,50
5915,Fjällräven Kånken Totepack Mini Frost Green One Size,travel_tote,84.95,4.5,0,B07VGMDR7N,https://www.amazon.com/dp/B07VGMDR7N,https://m.media-amazon.com/images/I/71xktD8s3lL._AC_UL320_.jpg,False,0
5916,Waterproof Beach Bag - Beach Tote - Beach Bags for Women Vacation Beach Essentials - Pool Bag & Large Beach Totes Bags for Women (Baja),travel_tote,24.99,4.7,0,B01DUFXGTI,https://www.amazon.com/dp/B01DUFXGTI,https://m.media-amazon.com/images/I/81ZBICA3SRL._AC_UL320_.jpg,False,0
5917,BABY BOGG BAG Small Waterproof Washable Tote for Beach Boat 15x13x5.25 (RASPBERRY beret),travel_tote,108.75,4.9,0,B0B8YGYMPZ,https://www.amazon.com/dp/B0B8YGYMPZ,https://m.media-amazon.com/images/I/510oY8pKg4L._AC_UL320_.jpg,False,0
5918,"Utility Tote Bag for Women 15/18 Pockets Teacher Work Bag with Top Zipper, 16"" Laptop Tote Bag for Office/Travel/Work",travel_tote,36.99,5.0,0,B0C4KGYQYG,https://www.amazon.com/dp/B0C4KGYQYG,https://m.media-amazon.com/images/I/71fKY1mwsyL._AC_UL320_.jpg,False,0
5919,Mesh Beach Bag Tote - Extra Large Beach Bags for Women - Large Mesh Tote Bag - Versatile Pool Bag - Beach Bags,travel_tote,25.85,4.7,0,B0CB3VVKHR,https://www.amazon.com/dp/B0CB3VVKHR,https://m.media-amazon.com/images/I/71yoslOZTML._AC_UL320_.jpg,False,0
5920,Extra Large Beach Bag With Zipper - XXL Beach Tote Bag For Women With Many Pockets,travel_tote,32.99,4.6,0,B07ZS4M1SX,https://www.amazon.com/dp/B07ZS4M1SX,https://m.media-amazon.com/images/I/81E7y9dp+cL._AC_UL320_.jpg,False,0
5921,Sports Tote Bag Extra Large Utility Tote for Storage Sports Prints Collapsible Tote Ballgame Pool Beach Basket,travel_tote,26.99,4.7,0,B06XJVWJL1,https://www.amazon.com/dp/B06XJVWJL1,https://m.media-amazon.com/images/I/71FYb-yXdjL._AC_UL320_.jpg,False,0
5922,"SCOUT Weekender - Large, Lightweight, Water-Resistant Travel Bag For Women, Carryon, Overnight Bag- Fits in Overhead Bin",travel_tote,70.0,4.4,0,B0765VMRTX,https://www.amazon.com/dp/B0765VMRTX,https://m.media-amazon.com/images/I/61jfVfRhSCS._AC_UL320_.jpg,False,0
5923,"Personalized Initial Canvas Beach Bag - Monogrammed Tote for Women - Gift for Bridesmaids, Birthdays, and More!",travel_tote,14.99,4.8,0,B0C4KF12TS,https://www.amazon.com/dp/B0C4KF12TS,https://m.media-amazon.com/images/I/71KLwxMpTlL._AC_UL320_.jpg,False,0
5924,Mesh Beach Tote Bag Beach Bag For Women with Multiple Pockets…,travel_tote,12.87,4.4,0,B0B9BPJXBM,https://www.amazon.com/dp/B0B9BPJXBM,https://m.media-amazon.com/images/I/81D6DdziRlL._AC_UL320_.jpg,False,50
5925,All Purpose Organizer Medium Utility Tote Bag 2019 Collection (Nurse Black),travel_tote,23.35,4.6,0,B07XDDFCJG,https://www.amazon.com/dp/B07XDDFCJG,https://m.media-amazon.com/images/I/61Ic+KjD-cL._AC_UL320_.jpg,False,0
5926,"Large Tote Bags for Women, Travel Tote Bags for Women, Laptop Tote Bag, Shoulder Bag with Buckle for Gym,Work,Travel",travel_tote,39.9,4.7,0,B0C2GWVSTW,https://www.amazon.com/dp/B0C2GWVSTW,https://m.media-amazon.com/images/I/71fd-9L3FRL._AC_UL320_.jpg,False,0
5927,Tote Bag Waterproof Nylon Multi Pocket Shoulder Bags Laptop Work Bag Teacher Purse and Handbags for Women & Men,travel_tote,21.99,4.3,0,B095WJCPH9,https://www.amazon.com/dp/B095WJCPH9,https://m.media-amazon.com/images/I/71dprXkX27L._AC_UL320_.jpg,False,0
5928,"Packable Water Bottle Tote, Black Gray, Packed 3.25 x 4.25 x .75",travel_tote,13.9,4.0,0,B07MT7G88C,https://www.amazon.com/dp/B07MT7G88C,https://m.media-amazon.com/images/I/71bajwEB7eL._AC_UL320_.jpg,False,50
5929,"Women Mesh Straw Beach Tote Bag Sandproof Waterproof for Swim, Travel, Gym and Beach Holiday",travel_tote,22.99,4.3,0,B0B19XZFL7,https://www.amazon.com/dp/B0B19XZFL7,https://m.media-amazon.com/images/I/61EUJkWmhKL._AC_UL320_.jpg,False,0
5930,"Crochet Mesh Beach Tote Bag, Knit Summer Vacation Aesthetic Boho Tote Bag for Women",travel_tote,15.99,4.5,0,B0C1RVD2WM,https://www.amazon.com/dp/B0C1RVD2WM,https://m.media-amazon.com/images/I/71SPz8Ck3iL._AC_UL320_.jpg,False,50
5931,"The Tote Bag for Women with Zipper,PU leather tote bags",travel_tote,29.99,4.6,0,B0C27SZCQM,https://www.amazon.com/dp/B0C27SZCQM,https://m.media-amazon.com/images/I/81CLHJ5-15L._AC_UL320_.jpg,False,0
5932,Personalized Gifts for Women w Makeup Bag & Shoulder Straps Canvas tote bag w Zipper Closure & 2 Pocket.,travel_tote,23.99,4.6,0,B0C7KSBFV7,https://www.amazon.com/dp/B0C7KSBFV7,https://m.media-amazon.com/images/I/81Anqp69oQL._AC_UL320_.jpg,False,0
5933,Tote Bag for Women Large Tote Bags for Women Shoulder Bag With Zipper for Gym Work Travel,travel_tote,32.9,4.8,0,B0C1NBFB1Z,https://www.amazon.com/dp/B0C1NBFB1Z,https://m.media-amazon.com/images/I/61aSGkSmgiL._AC_UL320_.jpg,False,0
5934,"Medium Beach Bag Rubber Tote Bag, Durable Open Tote Bag with Holes for Sports Beach Pool Sports",travel_tote,45.99,3.5,0,B0BX6CXZ3H,https://www.amazon.com/dp/B0BX6CXZ3H,https://m.media-amazon.com/images/I/61TLiUQDGvL._AC_UL320_.jpg,False,0
5935,Initial Canvas Tote Bag w Makeup Bag Beach Tote Bridesmaid Gift for Bridal Shower Birthday Gifts for Women Teacher,travel_tote,22.99,4.8,0,B0BPFFNPM7,https://www.amazon.com/dp/B0BPFFNPM7,https://m.media-amazon.com/images/I/71iPYTkfRBL._AC_UL320_.jpg,False,50
5936,"Tote Bag for Women, The Tote Bag, Trendy Personalized Oversized Large PU Leather Tote Bag Top-Handle Shoulder Crossbody Bags",travel_tote,18.99,4.4,0,B0BNHQX7X1,https://www.amazon.com/dp/B0BNHQX7X1,https://m.media-amazon.com/images/I/81Yy6NEgrfL._AC_UL320_.jpg,False,50
5937,"Tote Bag for Kids & Adults, Measures 19.5 x 13 x 4.5 Inches, Polyester Fabric Travel Tote Bags, Features Two Durable Carrying Handles with Moisture-Resistant Interior Lining (Unicorns)",travel_tote,24.99,4.6,0,B0977KFQ1L,https://www.amazon.com/dp/B0977KFQ1L,https://m.media-amazon.com/images/I/81373c+ynPS._AC_UL320_.jpg,False,50
5938,"Clear Tote Bags Stadium Approved, Heavy Duty Travel Bags, Large Sports Shoulder Pack for Work,Competition,School",travel_tote,23.99,4.6,0,B0B24VJSR4,https://www.amazon.com/dp/B0B24VJSR4,https://m.media-amazon.com/images/I/71NZ5gI00EL._AC_UL320_.jpg,False,0
5939,Large Beach Tote Bag with Zipper Pockets Beach Bags Waterproof Sandproof Pool Swim Bag with Wet Compartment Travel Carry On,travel_tote,12.99,4.7,0,B0BF5KZWYC,https://www.amazon.com/dp/B0BF5KZWYC,https://m.media-amazon.com/images/I/81m-TqO5oQL._AC_UL320_.jpg,False,50
5940,"Tote Bags for Wome, Womens Tote Bags with zipper Tote Purse Crossbody Bags for Work, Travel, School",travel_tote,19.99,4.3,0,B0BYCPZJX9,https://www.amazon.com/dp/B0BYCPZJX9,https://m.media-amazon.com/images/I/71uJasIS2tL._AC_UL320_.jpg,False,0
5941,"Beach Bag, Beach Bags for Women, Large Beach Tote Bag, Woven Straw Beach Bag Waterproof, Handmade Swim Shopping Travel Bag",travel_tote,5.99,4.6,0,B0BRY4VM9W,https://www.amazon.com/dp/B0BRY4VM9W,https://m.media-amazon.com/images/I/51XYm3ElS+L._AC_UL320_.jpg,False,100
5942,"Plus 1 Foldable Travel Bag, 2 Bags in 1, Tote Folds into Zipper Pouch",travel_tote,46.0,4.9,0,B0BXB9FT18,https://www.amazon.com/dp/B0BXB9FT18,https://m.media-amazon.com/images/I/61EwJnRe2xL._AC_UL320_.jpg,False,0
5943,Tote Handbag with Zipper Medium Teacher Bag Muliti Pockets Retro Canvas Vaction Beach Purse Gifts for Women Mom,travel_tote,23.45,4.2,0,B0B3LYRVGL,https://www.amazon.com/dp/B0B3LYRVGL,https://m.media-amazon.com/images/I/71gH2HeJxFL._AC_UL320_.jpg,False,0
5944,Large Tote Beach Bag - Top Zipper Closure - Waterproof Lining - Tote Shoulder Bag For Gym Beach Travel,travel_tote,28.99,4.7,0,B07V9NZLNM,https://www.amazon.com/dp/B07V9NZLNM,https://m.media-amazon.com/images/I/91CCAtrh7mL._AC_UL320_.jpg,False,0
5945,"Beach Bag, Rubber X Large Tote Bag for Waterproof, Washable and Durable Open Handbag for Boat Pool Sports Gym",travel_tote,65.99,4.6,0,B0BTM136T2,https://www.amazon.com/dp/B0BTM136T2,https://m.media-amazon.com/images/I/51Jen+gw85L._AC_UL320_.jpg,False,0
5946,"Neoprene Tote Bag For Women, Beach Bags For Women, Neoprene Bag, Large Beach Tote, Working Travel Gym Pool Handbags",travel_tote,42.99,4.7,0,B09NM7KDR1,https://www.amazon.com/dp/B09NM7KDR1,https://m.media-amazon.com/images/I/613JWKuoIjL._AC_UL320_.jpg,False,0
5947,Jute Initial Tote Bag Burlap Beach Bag Personalized Birthday Gifts for Women Teacher Mom Bridal Bridesmaid Gifts,travel_tote,15.99,4.6,0,B0BMWPD5JB,https://www.amazon.com/dp/B0BMWPD5JB,https://m.media-amazon.com/images/I/81nliuWdO3L._AC_UL320_.jpg,False,50
5948,"Medium Beach Bag, Waterproof Rubber Beach Bag, Washable Open Tote Bag Durable Tote Travel Bags for Outdoor Sport",travel_tote,42.99,4.4,0,B0C9WX9J67,https://www.amazon.com/dp/B0C9WX9J67,https://m.media-amazon.com/images/I/61xJjut-DLL._AC_UL320_.jpg,False,0
5949,Initial Canvas Tote Bag for Women Personalized Gifts for Birthday Mother,travel_tote,22.99,4.8,0,B0BNKRYB6R,https://www.amazon.com/dp/B0BNKRYB6R,https://m.media-amazon.com/images/I/81Ed-hl28cL._AC_UL320_.jpg,False,50
5950,Beach Bag for Women Large Sandproof Tote Bag with Zipper for Travel Pool Gym Grocery,travel_tote,7.99,4.8,0,B0C4PFG76F,https://www.amazon.com/dp/B0C4PFG76F,https://m.media-amazon.com/images/I/81raZNeMw9L._AC_UL320_.jpg,False,100
5951,"reisenthel foldabletrolley Black - Foldable, Compact Shopping cart - Easy to Store",travel_tote,49.95,3.9,0,B000PH8WBC,https://www.amazon.com/dp/B000PH8WBC,https://m.media-amazon.com/images/I/61obDPk0UWL._AC_UL320_.jpg,False,0
5952,Beach Tote Bag Aesthetic Coconut Girl Aesthetic Tote Bag Crochet Beach Bag Small Beach Bag Cute Beach Bag,travel_tote,19.99,4.6,0,B0BXP6P9CL,https://www.amazon.com/dp/B0BXP6P9CL,https://m.media-amazon.com/images/I/61MzptRMvML._AC_UL320_.jpg,False,50
5953,"Neoprene Tote Bag, 26L Large Beach Bag with Zipper, Large Beach Bags Waterproof Sandproof, Durable Tote Bag for Women",travel_tote,29.99,4.6,0,B0BV6ZVCLY,https://www.amazon.com/dp/B0BV6ZVCLY,https://m.media-amazon.com/images/I/71aiGcTka-L._AC_UL320_.jpg,False,0
5954,Beach Bag Women Waterproof Sandproof Beach Tote Bags with Cooler Top Zipper Large Totes for Beach Pool Travel Daily,travel_tote,29.99,4.6,0,B091BSC5SD,https://www.amazon.com/dp/B091BSC5SD,https://m.media-amazon.com/images/I/81d0eB+-W2S._AC_UL320_.jpg,False,0
5955,"X-Bag/X-Travel Business Tote - Women's Commuter Laptop and Travel Bag for Work and School - Luxury Tote Bag with Zipper, Olive",travel_tote,175.0,4.1,0,B0754LFKJV,https://www.amazon.com/dp/B0754LFKJV,https://m.media-amazon.com/images/I/91Lc-RGqFCL._AC_UL320_.jpg,False,0
5956,ALOHA Large The Tote Bag Waterproof Lightweight Beach Tote Bag with Expandable Top and Zipper Closure,travel_tote,49.99,4.5,0,B0C32ZFQ72,https://www.amazon.com/dp/B0C32ZFQ72,https://m.media-amazon.com/images/I/619H7r5z9jL._AC_UL320_.jpg,False,0
5957,Love Pink Stripe Weekender Tote Bag,travel_tote,49.99,4.6,0,B0BL7RVBYD,https://www.amazon.com/dp/B0BL7RVBYD,https://m.media-amazon.com/images/I/41werRtsGSL._AC_UL320_.jpg,False,0
5958,Initial Canvas Beach Bag Tote Bag Makeup Bag with Zipper Birthday Gifts for Women Friends Teacher Gifts for Women Her,travel_tote,25.99,5.0,0,B0C55DLRQV,https://www.amazon.com/dp/B0C55DLRQV,https://m.media-amazon.com/images/I/81t1W8LVjQL._AC_UL320_.jpg,False,0
5959,Moyaqi Yoga Tote Bag with Water Bottle Pockets Gym Bag with Yoga Mat Strap Weekender Bags for Women Men,travel_tote,26.68,4.3,0,B09WR566BJ,https://www.amazon.com/dp/B09WR566BJ,https://m.media-amazon.com/images/I/610gCBAfdvL._AC_UL320_.jpg,False,0
5960,"Grandma Gifts, Nana Gifts Tote Bag - Perfect for Work, Gift for Granny, Mother's Day from Grandkids",travel_tote,29.95,4.8,0,B086MBLXFT,https://www.amazon.com/dp/B086MBLXFT,https://m.media-amazon.com/images/I/91nHkYCwHQL._AC_UL320_.jpg,False,0
5961,"Utility Water Resistant Tote Bag, Top Zipper Closure, Perfect Gifts for Working Women, Teachers, Nurses, Gym bag",travel_tote,28.5,4.7,0,B0BJ7QX2SV,https://www.amazon.com/dp/B0BJ7QX2SV,https://m.media-amazon.com/images/I/615naz+ZIEL._AC_UL320_.jpg,False,0
5962,"Mesh Beach Tote Bags for Womens,Large Beach Bags Suitable for Beach Swimming Pools Travel Beach Essentials",travel_tote,8.99,4.6,0,B0BNNB1HY6,https://www.amazon.com/dp/B0BNNB1HY6,https://m.media-amazon.com/images/I/71NyoIR3QKL._AC_UL320_.jpg,False,100
5963,"Mesh Beach Bag - Large Waterproof Beach Tote Bag with Zipper, Oversized Foldable Lightweight Family Swim Bag Vacation",travel_tote,22.99,4.6,0,B0C2VBTGLM,https://www.amazon.com/dp/B0C2VBTGLM,https://m.media-amazon.com/images/I/81SpOm9ghKL._AC_UL320_.jpg,False,50
5964,Beach Bags For Women - Extra Large Beach Tote Bag - Waterproof Sandproof Beach Bags for Pool Gym&Travel,travel_tote,8.49,4.1,0,B0BR3TM36R,https://www.amazon.com/dp/B0BR3TM36R,https://m.media-amazon.com/images/I/81Y5K9HL60L._AC_UL320_.jpg,False,0
5965,Christian Art Gifts Reusable Shopping Tote Bag Zippered Inspirational Tote Bags for Women Bible Verse Shoulder Bag,travel_tote,20.99,4.5,0,B0C58P42DC,https://www.amazon.com/dp/B0C58P42DC,https://m.media-amazon.com/images/I/71D7jT8z8pL._AC_UL320_.jpg,False,0
5966,Addison-Anti-Theft Tote Bag,travel_tote,50.0,4.1,0,B08XY6C6HB,https://www.amazon.com/dp/B08XY6C6HB,https://m.media-amazon.com/images/I/91Qz1FvUjzL._AC_UL320_.jpg,False,0
5967,"Crochet Beach Tote Bag, Aesthetic Mesh Tote Bag for Women Summer Vacation",travel_tote,15.99,4.4,0,B0C7GV91Q5,https://www.amazon.com/dp/B0C7GV91Q5,https://m.media-amazon.com/images/I/71QQni48sjL._AC_UL320_.jpg,False,0
5968,Extra-Large Carryall Tote,travel_tote,92.44,3.9,0,B09BBGR7GX,https://www.amazon.com/dp/B09BBGR7GX,https://m.media-amazon.com/images/I/915IqZaU6qL._AC_UL320_.jpg,False,0
5969,Large Zippered Inspirational Tote Bags for Women - Christian Gift Ideas,travel_tote,27.95,4.8,0,B086MC3RK6,https://www.amazon.com/dp/B086MC3RK6,https://m.media-amazon.com/images/I/91DndxXsOzL._AC_UL320_.jpg,False,0
5970,Neoprene Tote Bag for Women Multipurpose Beach Bags Water Resistant Sandproof Lightweight Travel Swim Pool Bag,travel_tote,31.99,4.6,0,B0BV9WK5S3,https://www.amazon.com/dp/B0BV9WK5S3,https://m.media-amazon.com/images/I/71qZX5wBfGL._AC_UL320_.jpg,False,50
5971,Tote Bag for Women Large Canvas Bags with Zipper and Pockets waterproof Nylon Shoulder Bag Work Travel Shopping,travel_tote,27.99,4.7,0,B0BFQQ1W17,https://www.amazon.com/dp/B0BFQQ1W17,https://m.media-amazon.com/images/I/51cNCcYn4RL._AC_UL320_.jpg,False,0
